Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
46713-SYL,Female,55,Yes,Sylhet,7,29,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-15.0,14953.5,0.0,0.0,2011.35,16964.85,Churned,Dissatisfaction,Limited range of services
23152-KHU,Female,59,No,Khulna,6,36,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,708.38,38048.25,0.0,0.0,14276.62,52324.88,Stayed,Not Applicable,Not Applicable
76124-CTG,Male,35,Yes,Chattogram,0,15,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,751.5,20163.38,319.8,0.0,2595.6,22439.17,Stayed,Not Applicable,Not Applicable
52413-RAJ,Male,65,Yes,Rajshahi,3,17,Deal 5,No,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,308.62,991.5,0.0,0.0,0.0,991.5,Churned,Price,Long distance charges
38368-KHU,Female,20,No,Khulna,6,3,No Deal,No,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,327.75,19637.25,0.0,0.0,0.0,19637.25,Stayed,Not Applicable,Not Applicable
68315-KHU,Male,25,Yes,Khulna,1,30,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,679.12,679.12,0.0,0.0,53.62,732.75,Churned,Dissatisfaction,Product dissatisfaction
25556-DHK,Male,21,Yes,Dhaka,7,2,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,150.0,2013.38,0.0,0.0,156.97,2170.35,Stayed,Not Applicable,Not Applicable
54025-DHK,Female,43,No,Dhaka,8,23,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,667.88,14146.88,0.0,0.0,990.0,15136.88,Stayed,Not Applicable,Not Applicable
45780-BAR,Male,73,No,Barishal,2,14,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,603.75,15663.37,0.0,0.0,8303.4,23966.78,Stayed,Not Applicable,Not Applicable
81769-RAN,Female,71,Yes,Rangpur,4,31,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,849.0,35171.25,0.0,0.0,8594.62,43765.88,Churned,Attitude,Attitude of support person
63009-BAR,Female,41,Yes,Barishal,1,15,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,149.25,2423.62,0.0,0.0,3266.55,5690.18,Stayed,Not Applicable,Not Applicable
96068-RAN,Male,47,No,Rangpur,10,15,Deal 5,No,No,Yes,Mobile Broadband,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,382.12,1720.5,0.0,0.0,0.0,1720.5,Stayed,Not Applicable,Not Applicable
75647-RAN,Female,32,Yes,Rangpur,14,20,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,399.75,17221.88,0.0,675.0,14603.62,32500.5,Stayed,Not Applicable,Not Applicable
96058-RAN,Female,49,No,Rangpur,14,14,No Deal,Yes,Yes,Yes,Mobile Broadband,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,591.38,6575.62,0.0,0.0,2258.1,8833.72,Stayed,Not Applicable,Not Applicable
13744-RAJ,Female,41,Yes,Rajshahi,8,3,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,147.38,147.38,0.0,0.0,103.88,251.25,Joined,Not Applicable,Not Applicable
24868-MYM,Female,35,No,Mymensingh,8,30,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,144.38,8274.38,0.0,0.0,10656.0,18930.38,Stayed,Not Applicable,Not Applicable
35004-RAN,Male,28,No,Rangpur,4,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,679.12,679.12,0.0,450.0,115.8,1244.93,Churned,Competitor,Competitor made better offer
16528-BAR,Male,29,No,Barishal,12,34,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,735.75,2972.25,0.0,0.0,168.9,3141.15,Churned,Competitor,Competitor made better offer
12584-RAJ,Female,64,No,Rajshahi,11,13,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,526.5,7848.75,0.0,0.0,2415.0,10263.75,Stayed,Not Applicable,Not Applicable
35724-DHK,Female,62,No,Dhaka,13,26,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,148.88,7477.12,0.0,0.0,11425.27,18902.4,Stayed,Not Applicable,Not Applicable
71234-BAR,Female,44,No,Barishal,10,34,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,145.5,145.5,0.0,0.0,179.77,325.27,Joined,Not Applicable,Not Applicable
43577-KHU,Male,39,No,Khulna,7,21,No Deal,Yes,Yes,Yes,Mobile Broadband,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,649.5,47628.75,0.0,0.0,4476.6,52105.35,Stayed,Not Applicable,Not Applicable
15803-DHK,Female,34,No,Dhaka,6,31,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,143.62,143.62,0.0,0.0,167.78,311.4,Joined,Not Applicable,Not Applicable
43510-CTG,Female,41,No,Chattogram,9,27,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,155.25,4403.25,0.0,0.0,5150.25,9553.5,Stayed,Not Applicable,Not Applicable
11663-RAN,Male,28,No,Rangpur,13,13,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,448.12,30524.25,0.0,0.0,25564.5,56088.75,Stayed,Not Applicable,Not Applicable
41427-BAR,Male,37,No,Barishal,13,13,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,151.5,151.5,0.0,0.0,183.6,335.1,Joined,Not Applicable,Not Applicable
97934-DHK,Female,59,Yes,Dhaka,12,21,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,146.62,747.0,0.0,0.0,1423.88,2170.88,Stayed,Not Applicable,Not Applicable
31294-KHU,Male,50,Yes,Khulna,15,33,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,373.12,373.12,0.0,0.0,313.43,686.55,Joined,Not Applicable,Not Applicable
73510-DHK,Female,47,Yes,Dhaka,2,14,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,615.0,1384.88,0.0,0.0,617.7,2002.57,Churned,Competitor,Competitor made better offer
68150-RAJ,Male,25,Yes,Rajshahi,12,15,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,755.62,9849.38,0.0,900.0,4331.93,15081.3,Stayed,Not Applicable,Not Applicable
57496-RAJ,Female,58,Yes,Rajshahi,3,30,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,814.5,57681.75,0.0,150.0,3067.2,60898.95,Churned,Dissatisfaction,Product dissatisfaction
15051-KHU,Female,37,Yes,Khulna,14,24,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,444.38,3274.5,0.0,0.0,2892.0,6166.5,Stayed,Not Applicable,Not Applicable
53498-KHU,Male,41,No,Khulna,3,18,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,147.0,3083.62,0.0,0.0,2955.0,6038.62,Stayed,Not Applicable,Not Applicable
34788-RAJ,Female,39,No,Rajshahi,4,15,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,153.75,5226.0,0.0,0.0,4065.6,9291.6,Stayed,Not Applicable,Not Applicable
72912-RAJ,Female,50,Yes,Rajshahi,15,16,Deal 4,Yes,Yes,Yes,Mobile Broadband,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,676.12,7409.62,0.0,0.0,1844.7,9254.33,Churned,Competitor,Competitor had better devices
33621-SYL,Female,42,No,Sylhet,13,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,527.62,901.88,0.0,150.0,115.5,1167.38,Joined,Not Applicable,Not Applicable
41319-SYL,Female,62,No,Sylhet,14,32,No Deal,No,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,304.12,4427.62,0.0,0.0,0.0,4427.62,Stayed,Not Applicable,Not Applicable
94196-DHK,Male,71,Yes,Dhaka,10,4,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,697.88,50512.88,0.0,0.0,723.6,51236.47,Stayed,Not Applicable,Not Applicable
72671-KHU,Female,41,No,Khulna,2,23,No Deal,No,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,302.25,12228.0,0.0,0.0,0.0,12228.0,Stayed,Not Applicable,Not Applicable
63117-CTG,Female,51,No,Chattogram,1,27,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,523.5,2833.88,0.0,0.0,1732.5,4566.38,Stayed,Not Applicable,Not Applicable
57226-SYL,Female,62,No,Sylhet,1,18,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,150.75,4419.38,0.0,0.0,7837.57,12256.95,Stayed,Not Applicable,Not Applicable
53044-MYM,Female,26,Yes,Mymensingh,1,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,681.0,3416.25,0.0,0.0,55.88,3472.12,Churned,Competitor,Competitor offered more data
95810-RAN,Female,41,Yes,Rangpur,1,36,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,606.38,16532.62,0.0,0.0,2395.58,18928.2,Stayed,Not Applicable,Not Applicable
58852-MYM,Female,51,No,Mymensingh,7,21,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,146.25,1195.12,0.0,0.0,1032.0,2227.12,Stayed,Not Applicable,Not Applicable
47250-BAR,Female,44,No,Barishal,0,20,Deal 3,No,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,337.88,13429.5,0.0,0.0,0.0,13429.5,Stayed,Not Applicable,Not Applicable
37230-RAJ,Female,19,No,Rajshahi,10,9,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,380.25,1609.12,299.4,0.0,487.5,1797.22,Stayed,Not Applicable,Not Applicable
69345-MYM,Female,24,Yes,Mymensingh,10,7,Deal 2,No,No,Yes,Mobile Broadband,Yes,No,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,256.5,13365.0,70.43,0.0,0.0,13294.57,Stayed,Not Applicable,Not Applicable
64439-DHK,Female,19,No,Dhaka,13,5,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,559.88,2260.5,0.0,0.0,1459.2,3719.7,Churned,Dissatisfaction,Product dissatisfaction
77911-RAJ,Female,20,No,Rajshahi,5,8,Deal 5,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,177.0,667.88,0.0,0.0,317.25,985.12,Joined,Not Applicable,Not Applicable
14878-BAR,Male,44,No,Barishal,1,29,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,624.38,37118.25,0.0,0.0,13819.27,50937.53,Stayed,Not Applicable,Not Applicable
79837-RAN,Female,37,Yes,Rangpur,4,21,No Deal,Yes,No,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,492.0,17353.5,0.0,0.0,10664.33,28017.83,Stayed,Not Applicable,Not Applicable
49343-MYM,Female,62,No,Mymensingh,5,13,No Deal,Yes,No,Yes,Mobile Broadband,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,487.12,3702.38,0.0,0.0,410.55,4112.93,Stayed,Not Applicable,Not Applicable
15302-KHU,Female,44,Yes,Khulna,1,33,Deal 5,No,No,Yes,Mobile Broadband,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,382.12,2307.0,0.0,0.0,0.0,2307.0,Stayed,Not Applicable,Not Applicable
69296-BAR,Female,43,Yes,Barishal,2,30,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,151.88,968.62,0.0,0.0,2078.47,3047.1,Stayed,Not Applicable,Not Applicable
36369-DHK,Male,54,No,Dhaka,10,13,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,568.88,5434.88,0.0,0.0,494.1,5928.97,Stayed,Not Applicable,Not Applicable
97173-DHK,Female,30,Yes,Dhaka,7,29,Deal 5,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,179.25,731.25,0.0,0.0,190.8,922.05,Stayed,Not Applicable,Not Applicable
31507-RAN,Female,39,No,Rangpur,3,14,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,600.0,28272.75,0.0,0.0,1904.4,30177.15,Stayed,Not Applicable,Not Applicable
71646-RAN,Male,31,No,Rangpur,13,34,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,343.12,343.12,0.0,0.0,181.8,524.92,Churned,Attitude,Attitude of support person
22522-DHK,Female,83,No,Dhaka,7,21,Deal 2,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,526.5,33607.5,0.0,0.0,13977.6,47585.1,Churned,Price,Lack of affordable download/upload speed
22828-BAR,Female,48,Yes,Barishal,10,36,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,858.38,62812.87,0.0,0.0,3396.6,66209.48,Stayed,Not Applicable,Not Applicable
48335-CTG,Female,62,No,Chattogram,15,17,No Deal,Yes,Yes,Yes,Mobile Broadband,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,483.38,14007.0,0.0,0.0,2671.2,16678.2,Stayed,Not Applicable,Not Applicable
54718-DHK,Male,28,No,Dhaka,11,32,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,598.12,5768.25,0.0,0.0,457.65,6225.9,Stayed,Not Applicable,Not Applicable
77658-RAJ,Male,44,No,Rajshahi,0,4,Deal 5,No,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,183.0,183.0,0.0,0.0,0.0,183.0,Joined,Not Applicable,Not Applicable
14094-RAJ,Male,59,No,Rajshahi,7,6,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,141.0,2094.0,0.0,0.0,2446.73,4540.72,Stayed,Not Applicable,Not Applicable
94889-DHK,Male,70,No,Dhaka,11,6,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,716.25,50303.62,0.0,0.0,654.98,50958.6,Stayed,Not Applicable,Not Applicable
31589-SYL,Female,32,No,Sylhet,8,14,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,358.5,693.38,0.0,0.0,205.95,899.32,Churned,Attitude,Attitude of support person
13123-CTG,Female,46,No,Chattogram,13,18,Deal 5,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,751.5,1488.75,0.0,75.0,338.4,1902.15,Joined,Not Applicable,Not Applicable
86963-CTG,Male,28,No,Chattogram,10,34,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,527.25,1566.38,0.0,0.0,600.97,2167.35,Churned,Competitor,Competitor had better devices
53321-KHU,Female,68,No,Khulna,14,25,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,-15.0,7935.75,0.0,0.0,6442.2,14377.95,Stayed,Not Applicable,Not Applicable
55971-DHK,Female,58,Yes,Dhaka,10,17,Deal 5,No,No,Yes,Mobile Broadband,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,263.62,748.12,0.0,0.0,0.0,748.12,Churned,Attitude,Attitude of support person
42864-MYM,Female,29,No,Mymensingh,2,10,Deal 5,No,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mobile Banking (bKash/Nagad),226.88,478.12,0.0,0.0,0.0,478.12,Joined,Not Applicable,Not Applicable
97820-MYM,Male,22,No,Mymensingh,8,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,754.88,18119.62,37.57,0.0,4689.3,22771.35,Stayed,Not Applicable,Not Applicable
34695-SYL,Female,64,No,Sylhet,6,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,670.88,6398.25,0.0,0.0,1789.42,8187.68,Churned,Competitor,Competitor made better offer
51751-RAJ,Female,62,No,Rajshahi,9,25,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,526.12,928.5,0.0,0.0,506.25,1434.75,Joined,Not Applicable,Not Applicable
46518-DHK,Male,74,No,Dhaka,0,5,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,611.25,9969.0,0.0,0.0,1211.25,11180.25,Churned,Competitor,Competitor made better offer
16366-KHU,Male,48,Yes,Khulna,6,18,No Deal,No,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,412.5,8741.62,0.0,0.0,0.0,8741.62,Stayed,Not Applicable,Not Applicable
25566-CTG,Female,28,Yes,Chattogram,13,16,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,339.38,1165.12,0.0,0.0,1052.7,2217.82,Stayed,Not Applicable,Not Applicable
96152-RAJ,Female,33,Yes,Rajshahi,5,19,Deal 1,Yes,Yes,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,679.12,48030.0,0.0,0.0,15218.85,63248.85,Stayed,Not Applicable,Not Applicable
68490-DHK,Male,50,Yes,Dhaka,12,25,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,636.0,27197.62,329.7,0.0,7058.7,33926.62,Stayed,Not Applicable,Not Applicable
76419-KHU,Male,46,Yes,Khulna,14,28,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,711.75,2049.0,0.0,0.0,66.83,2115.83,Joined,Not Applicable,Not Applicable
53647-KHU,Male,53,No,Khulna,2,11,No Deal,Yes,Yes,Yes,Mobile Broadband,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,500.62,35702.25,0.0,0.0,12214.8,47917.05,Stayed,Not Applicable,Not Applicable
53787-RAJ,Female,29,No,Rajshahi,1,8,No Deal,Yes,Yes,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,684.75,37237.5,0.0,0.0,12012.3,49249.8,Stayed,Not Applicable,Not Applicable
85301-CTG,Female,30,Yes,Chattogram,15,36,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,561.0,10785.38,0.0,0.0,5844.15,16629.53,Stayed,Not Applicable,Not Applicable
65806-RAJ,Female,62,No,Rajshahi,14,25,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,702.0,18030.75,0.0,0.0,4882.8,22913.55,Stayed,Not Applicable,Not Applicable
58935-KHU,Female,20,No,Khulna,11,6,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,683.62,36468.75,0.0,1125.0,16766.55,54360.3,Stayed,Not Applicable,Not Applicable
76256-BAR,Male,31,No,Barishal,6,29,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,154.5,4061.25,0.0,0.0,2505.0,6566.25,Stayed,Not Applicable,Not Applicable
14753-BAR,Female,20,No,Barishal,8,3,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,673.5,48828.38,0.0,0.0,24256.8,73085.18,Stayed,Not Applicable,Not Applicable
55542-CTG,Male,30,No,Chattogram,5,4,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,838.5,43573.12,0.0,0.0,16623.45,60196.57,Stayed,Not Applicable,Not Applicable
73698-KHU,Female,81,No,Khulna,8,14,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,532.5,532.5,0.0,0.0,214.8,747.3,Churned,Competitor,Competitor made better offer
56114-RAN,Male,50,No,Rangpur,13,3,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mobile Banking (bKash/Nagad),371.62,6587.62,0.0,0.0,2571.75,9159.38,Churned,Competitor,Competitor had better devices
84468-CTG,Female,33,Yes,Chattogram,8,8,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,598.88,6655.12,0.0,0.0,3628.5,10283.62,Stayed,Not Applicable,Not Applicable
16741-DHK,Female,34,Yes,Dhaka,15,4,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,565.88,3605.62,0.0,0.0,950.25,4555.88,Churned,Competitor,Competitor had better devices
13022-SYL,Female,57,Yes,Sylhet,1,20,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,147.0,8506.88,0.0,0.0,9952.2,18459.08,Stayed,Not Applicable,Not Applicable
78614-DHK,Male,59,No,Dhaka,9,3,No Deal,No,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,219.38,1702.12,0.0,0.0,0.0,1702.12,Stayed,Not Applicable,Not Applicable
87395-RAN,Male,33,No,Rangpur,10,3,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,700.12,23190.0,0.0,0.0,7860.6,31050.6,Stayed,Not Applicable,Not Applicable
65060-KHU,Female,74,Yes,Khulna,12,4,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,776.25,49114.88,0.0,0.0,9216.0,58330.88,Stayed,Not Applicable,Not Applicable
11510-RAJ,Female,46,No,Rajshahi,10,4,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,719.25,6205.88,0.0,0.0,2079.0,8284.88,Stayed,Not Applicable,Not Applicable
99166-CTG,Female,66,No,Chattogram,9,27,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,607.12,36443.25,371.48,0.0,8203.5,44275.28,Stayed,Not Applicable,Not Applicable
59763-DHK,Male,22,Yes,Dhaka,1,3,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,147.38,7565.25,0.0,0.0,10416.6,17981.85,Stayed,Not Applicable,Not Applicable
92854-RAJ,Female,20,Yes,Rajshahi,9,1,Deal 2,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,682.12,31774.5,0.0,375.0,2159.7,34309.2,Stayed,Not Applicable,Not Applicable
48363-MYM,Female,20,Yes,Mymensingh,9,12,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,154.5,874.5,0.0,0.0,547.65,1422.15,Stayed,Not Applicable,Not Applicable
39332-RAJ,Female,44,Yes,Rajshahi,6,8,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,604.12,604.12,0.0,450.0,44.47,1098.6,Joined,Not Applicable,Not Applicable
49304-KHU,Female,32,Yes,Khulna,6,33,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,373.5,373.5,0.0,0.0,29.78,403.28,Joined,Not Applicable,Not Applicable
